GEO_ID,H003001,H003002,H003003
1000000US500279655022036,45,41,4
1000000US500279655022037,10,8,2
1000000US500279655022038,22,22,0
1000000US500279655022039,0,0,0
1000000US500279655022040,0,0,0
1000000US500279655022041,0,0,0
1000000US500279655022042,25,24,1
1000000US500279655022043,73,68,5
1000000US500279655022044,13,11,2
1000000US500279655022045,6,6,0
1000000US500279655022046,8,8,0
1000000US500279655022047,0,0,0
1000000US500279655022048,33,29,4
1000000US500279655022049,0,0,0
1000000US500279655022050,0,0,0
1000000US500279655022051,1,1,0
1000000US500279655022052,18,18,0
1000000US500279655022053,1,1,0
1000000US500279655022054,0,0,0
1000000US500279655022055,0,0,0
1000000US500279655022056,0,0,0
1000000US500279656001000,45,43,2
1000000US500279656001001,9,8,1
1000000US500279656001002,20,19,1
1000000US500279656001003,3,3,0
1000000US500279656001004,5,5,0
1000000US500279656001005,5,5,0
1000000US500279656001006,14,14,0
1000000US500279656001007,7,7,0
1000000US500279656001008,11,9,2
1000000US500279656001009,14,14,0
1000000US500279656001010,18,17,1
1000000US500279656001011,12,12,0
1000000US500279656001012,7,7,0
1000000US500279656001013,15,15,0
1000000US500279656001014,10,8,2
1000000US500279656001015,114,98,16
1000000US500279656001016,8,7,1
1000000US500279656001017,0,0,0
1000000US500279656001018,21,20,1
1000000US500279656001019,0,0,0
1000000US500279656001020,0,0,0
1000000US500279656002000,0,0,0
1000000US500279656002001,137,115,22
1000000US500279656002002,9,8,1
1000000US500279656002003,0,0,0
1000000US500279656002004,0,0,0
1000000US500279656002005,18,18,0
1000000US500279656002006,135,129,6
1000000US500279656002007,11,10,1
1000000US500279656002008,0,0,0
1000000US500279656002009,0,0,0
1000000US500279656002010,52,52,0
1000000US500279656002011,5,5,0
1000000US500279656002012,7,5,2
1000000US500279656002013,32,32,0
1000000US500279656002014,32,30,2
1000000US500279656002015,0,0,0
1000000US500279656002016,0,0,0
1000000US500279656002017,0,0,0
1000000US500279656003000,0,0,0
1000000US500279656003001,0,0,0
1000000US500279656003002,0,0,0
1000000US500279656003003,0,0,0
1000000US500279656003004,13,10,3
1000000US500279656003005,0,0,0
1000000US500279656003006,1,1,0
1000000US500279656003007,0,0,0
1000000US500279656003008,0,0,0
1000000US500279656003009,0,0,0
1000000US500279656003010,0,0,0
1000000US500279656003011,93,92,1
1000000US500279656003012,0,0,0
1000000US500279656003013,0,0,0
1000000US500279656003014,0,0,0
1000000US500279656003015,42,31,11
1000000US500279656003016,0,0,0
1000000US500279656003017,0,0,0
1000000US500279656003018,2,2,0
1000000US500279656003019,18,18,0
1000000US500279656003020,0,0,0
1000000US500279656003021,0,0,0
1000000US500279656003022,22,19,3
1000000US500279656003023,0,0,0
1000000US500279656003024,0,0,0
1000000US500279656003025,193,174,19
1000000US500279656003026,1,1,0
1000000US500279656003027,21,20,1
1000000US500279656003028,9,9,0
1000000US500279656003029,17,13,4
1000000US500279656003030,8,8,0
1000000US500279656003031,28,27,1
1000000US500279656003032,113,100,13
1000000US500279656003033,8,7,1
1000000US500279656003034,7,7,0
1000000US500279656003035,12,11,1
1000000US500279656003036,51,50,1
1000000US500279656003037,12,9,3
1000000US500279656003038,0,0,0
1000000US500279656003039,0,0,0
1000000US500279656003040,0,0,0
1000000US500279656003041,0,0,0
1000000US500279656003042,0,0,0
1000000US500279656003043,0,0,0
1000000US500279656003044,33,33,0
1000000US500279656003045,12,12,0
1000000US500279656003046,5,5,0
1000000US500279656003047,5,2,3
1000000US500279656003048,0,0,0
1000000US500279656003049,0,0,0
1000000US500279656003050,0,0,0
1000000US500279656003051,0,0,0
1000000US500279656003052,0,0,0
1000000US500279656003053,0,0,0
1000000US500279656003054,0,0,0
1000000US500279656003055,0,0,0
1000000US500279656003056,0,0,0
1000000US500279656003057,0,0,0
1000000US500279656003058,0,0,0
1000000US500279656003059,0,0,0
1000000US500279656003060,0,0,0
1000000US500279656003061,0,0,0
1000000US500279656003062,2,2,0
1000000US500279656003063,0,0,0
1000000US500279656003064,0,0,0
1000000US500279656003065,0,0,0
1000000US500279656003066,0,0,0
1000000US500279656003067,3,3,0
1000000US500279656003068,37,37,0
1000000US500279656003069,0,0,0
1000000US500279656003070,3,3,0
1000000US500279656003071,6,6,0
1000000US500279656003072,0,0,0
1000000US500279656003073,0,0,0
1000000US500279656003074,0,0,0
1000000US500279656003075,0,0,0
1000000US500279656003076,11,11,0
1000000US500279656003077,0,0,0
1000000US500279656003078,0,0,0
1000000US500279656003079,4,4,0
1000000US500279656003080,6,6,0
1000000US500279656003081,0,0,0
1000000US500279656003082,0,0,0
1000000US500279656003083,1,1,0
1000000US500279656003084,0,0,0
1000000US500279656003085,0,0,0
1000000US500279656003086,0,0,0
1000000US500279656003087,0,0,0
1000000US500279656003088,0,0,0
1000000US500279656003089,26,26,0
1000000US500279656003090,0,0,0
1000000US500279656003091,9,6,3
1000000US500279656003092,15,15,0
1000000US500279656003093,0,0,0
1000000US500279656003094,0,0,0
1000000US500279656004000,11,11,0
1000000US500279656004001,64,44,20
1000000US500279656004002,0,0,0
1000000US500279656004003,4,4,0
1000000US500279656004004,9,9,0
1000000US500279656004005,0,0,0
1000000US500279656004006,2,0,2
1000000US500279656004007,109,102,7
1000000US500279656004008,9,9,0
1000000US500279656004009,10,8,2
1000000US500279656004010,6,5,1
1000000US500279656004011,18,17,1
1000000US500279656004012,23,23,0
1000000US500279656004013,2,2,0
1000000US500279656004014,0,0,0
1000000US500279656004015,0,0,0
1000000US500279656004016,3,3,0
1000000US500279656004017,41,37,4
1000000US500279656004018,16,16,0
1000000US500279656004019,8,8,0
1000000US500279656004020,0,0,0
1000000US500279656004021,0,0,0
1000000US500279656004022,0,0,0
1000000US500279656004023,0,0,0
1000000US500279656004024,0,0,0
1000000US500279656004025,11,10,1
1000000US500279656004026,62,49,13
1000000US500279656004027,3,2,1
1000000US500279656004028,0,0,0
1000000US500279656004029,0,0,0
1000000US500279656004030,1,0,1
1000000US500279656004031,0,0,0
1000000US500279656004032,0,0,0
1000000US500279656004033,0,0,0
1000000US500279656004034,0,0,0
1000000US500279657001000,2,2,0
1000000US500279657001001,0,0,0
1000000US500279657001002,0,0,0
1000000US500279657001003,0,0,0
1000000US500279657001004,2,2,0
1000000US500279657001005,1,1,0
1000000US500279657001006,80,70,10
1000000US500279657001007,1,0,1
1000000US500279657001008,1,1,0
1000000US500279657001009,27,19,8
1000000US500279657001010,1,0,1
1000000US500279657001011,29,23,6
1000000US500279657001012,1,1,0
1000000US500279657001013,20,13,7
1000000US500279657001014,1,0,1
1000000US500279657001015,0,0,0
1000000US500279657001016,0,0,0
1000000US500279657001017,1,1,0
1000000US500279657001018,0,0,0
1000000US500279657001019,0,0,0
1000000US500279657001020,54,47,7
1000000US500279657001021,2,2,0
1000000US500279657001022,0,0,0
1000000US500279657001023,10,7,3
1000000US500279657001024,0,0,0
1000000US500279657001025,5,5,0
1000000US500279657001026,38,30,8
1000000US500279657001027,0,0,0
1000000US500279657001028,0,0,0
1000000US500279657001029,0,0,0
1000000US500279657001030,3,3,0
1000000US500279657001031,1,1,0
1000000US500279657001032,1,1,0
1000000US500279657001033,0,0,0
1000000US500279657001034,1,0,1
1000000US500279657001035,0,0,0
1000000US500279657001036,12,11,1
1000000US500279657001037,27,21,6
1000000US500279657001038,0,0,0
1000000US500279657001039,1,1,0
1000000US500279657001040,5,4,1
1000000US500279657001041,0,0,0
1000000US500279657001042,0,0,0
1000000US500279657001043,0,0,0
1000000US500279657001044,11,10,1
1000000US500279657001045,22,19,3
1000000US500279657001046,3,2,1
1000000US500279657001047,0,0,0
1000000US500279657001048,0,0,0
1000000US500279657001049,63,54,9
1000000US500279657001050,0,0,0
1000000US500279657001051,0,0,0
1000000US500279657001052,0,0,0
1000000US500279657001053,29,24,5
1000000US500279657001054,0,0,0
1000000US500279657001055,23,22,1
1000000US500279657001056,5,5,0
1000000US500279657001057,0,0,0
1000000US500279657001058,0,0,0
1000000US500279657001059,1,1,0
1000000US500279657001060,1,1,0
1000000US500279657001061,0,0,0
1000000US500279657001062,3,3,0
1000000US500279657001063,0,0,0
1000000US500279657001064,2,2,0
1000000US500279657001065,0,0,0
1000000US500279657001066,0,0,0
1000000US500279657001067,8,6,2
1000000US500279657002000,18,17,1
1000000US500279657002001,22,16,6
1000000US500279657002002,0,0,0
1000000US500279657002003,0,0,0
1000000US500279657002004,3,3,0
1000000US500279657002005,2,2,0
1000000US500279657002006,14,13,1
1000000US500279657002007,0,0,0
1000000US500279657002008,13,11,2
1000000US500279657002009,16,14,2
1000000US500279657002010,7,5,2
1000000US500279657002011,8,8,0
1000000US500279657002012,63,60,3
1000000US500279657002013,17,16,1
1000000US500279657002014,53,48,5
1000000US500279657002015,2,2,0
1000000US500279657002016,0,0,0
1000000US500279657002017,1,1,0
1000000US500279657002018,3,3,0
1000000US500279657002019,15,14,1
1000000US500279657002020,28,24,4
1000000US500279657002021,1,1,0
1000000US500279657002022,0,0,0
1000000US500279657002023,1,1,0
1000000US500279657002024,28,28,0
1000000US500279657002025,67,63,4
1000000US500279657002026,0,0,0
1000000US500279657002027,1,1,0
1000000US500279657002028,13,11,2
1000000US500279657002029,0,0,0
1000000US500279657002030,0,0,0
1000000US500279657002031,0,0,0
1000000US500279657002032,12,9,3
1000000US500279657002033,0,0,0
1000000US500279657002034,13,12,1
1000000US500279657002035,1,1,0
1000000US500279657002036,14,11,3
1000000US500279657003000,4,4,0
1000000US500279657003001,0,0,0
1000000US500279657003002,2,2,0
1000000US500279657003003,0,0,0
1000000US500279657003004,42,40,2
1000000US500279657003005,4,4,0
1000000US500279657003006,9,9,0
1000000US500279657003007,2,1,1
1000000US500279657003008,14,12,2
1000000US500279657003009,13,8,5
1000000US500279657003010,0,0,0
1000000US500279657003011,0,0,0
1000000US500279657003012,2,1,1
1000000US500279657003013,0,0,0
1000000US500279657003014,0,0,0
1000000US500279657003015,3,3,0
1000000US500279657003016,14,13,1
1000000US500279657003017,12,12,0
1000000US500279657003018,0,0,0
1000000US500279657003019,11,11,0
1000000US500279657003020,95,79,16
1000000US500279657003021,0,0,0
1000000US500279657003022,0,0,0
1000000US500279657003023,0,0,0
1000000US500279657003024,15,15,0
1000000US500279657003025,0,0,0
1000000US500279657003026,1,1,0
1000000US500279657003027,0,0,0
1000000US500279657003028,18,18,0
1000000US500279657003029,0,0,0
1000000US500279657003030,0,0,0
1000000US500279657003031,0,0,0
1000000US500279657003032,1,1,0
1000000US500279657003033,0,0,0
1000000US500279657003034,0,0,0
1000000US500279657003035,0,0,0
1000000US500279657003036,0,0,0
1000000US500279657003037,0,0,0
1000000US500279657003038,28,28,0
1000000US500279657003039,1,1,0
1000000US500279657003040,0,0,0
1000000US500279657003041,0,0,0
1000000US500279657003042,0,0,0
1000000US500279657003043,2,2,0
1000000US500279657003044,0,0,0
1000000US500279657003045,0,0,0
1000000US500279657003046,21,21,0
1000000US500279657003047,0,0,0
1000000US500279657003048,2,2,0
1000000US500279657003049,13,13,0
1000000US500279657003050,0,0,0
1000000US500279657003051,0,0,0
1000000US500279657003052,13,13,0
1000000US500279657003053,3,3,0
1000000US500279657003054,0,0,0
1000000US500279657003055,0,0,0
1000000US500279657003056,0,0,0
1000000US500279657003057,0,0,0
1000000US500279657003058,10,10,0
1000000US500279657003059,2,2,0
1000000US500279657003060,9,8,1
1000000US500279657003061,0,0,0
1000000US500279657003062,0,0,0
1000000US500279657003063,5,5,0
1000000US500279657003064,6,5,1
1000000US500279657003065,41,40,1
1000000US500279657003066,74,68,6
1000000US500279657003067,0,0,0
1000000US500279657003068,0,0,0
1000000US500279657003069,0,0,0
1000000US500279657003070,0,0,0
1000000US500279657003071,0,0,0
1000000US500279657003072,0,0,0
1000000US500279657003073,3,3,0
1000000US500279657003074,0,0,0
1000000US500279657003075,0,0,0
1000000US500279657003076,3,3,0
1000000US500279657003077,52,50,2
1000000US500279657003078,0,0,0
1000000US500279657003079,0,0,0
1000000US500279657003080,1,1,0
1000000US500279657003081,4,4,0
1000000US500279657003082,0,0,0
1000000US500279657003083,2,2,0
1000000US500279657003084,7,7,0
1000000US500279657003085,0,0,0
1000000US500279657003086,0,0,0
1000000US500279657003087,0,0,0
1000000US500279657003088,0,0,0
1000000US500279657003089,0,0,0
1000000US500279657003090,9,9,0
1000000US500279657003091,0,0,0
1000000US500279657003092,3,3,0
1000000US500279657003093,0,0,0
1000000US500279657003094,9,9,0
1000000US500279657003095,10,9,1
1000000US500279657003096,1,1,0
1000000US500279657003097,0,0,0
1000000US500279657003098,13,11,2
1000000US500279657003099,35,34,1
1000000US500279657003100,1,1,0
1000000US500279657003101,0,0,0
1000000US500279657003102,1,1,0
1000000US500279657003103,0,0,0
1000000US500279657003104,0,0,0
1000000US500279657003105,3,3,0
1000000US500279657003106,0,0,0
1000000US500279657003107,1,1,0
1000000US500279658001000,1,1,0
1000000US500279658001001,7,4,3
1000000US500279658001002,0,0,0
1000000US500279658001003,1,1,0
1000000US500279658001004,140,108,32
1000000US500279658001005,0,0,0
1000000US500279658001006,0,0,0
1000000US500279658001007,1,0,1
1000000US500279658001008,1,1,0
1000000US500279658001009,0,0,0
1000000US500279658001010,12,9,3
1000000US500279658001011,0,0,0
1000000US500279658001012,111,81,30
1000000US500279658001013,0,0,0
1000000US500279658001014,0,0,0
1000000US500279658001015,0,0,0
1000000US500279658001016,0,0,0
1000000US500279658001017,3,3,0
1000000US500279658001018,2,1,1
1000000US500279658001019,1,1,0
1000000US500279658001020,0,0,0
1000000US500279658001021,0,0,0
1000000US500279658001022,15,14,1
1000000US500279658001023,26,22,4
1000000US500279658001024,0,0,0
1000000US500279658001025,1,1,0
1000000US500279658001026,3,3,0
1000000US500279658001027,0,0,0
1000000US500279658001028,6,3,3
1000000US500279658001029,0,0,0
1000000US500279658001030,17,11,6
1000000US500279658001031,2,2,0
1000000US500279658001032,0,0,0
1000000US500279658001033,0,0,0
1000000US500279658001034,0,0,0
1000000US500279658001035,9,8,1
1000000US500279658001036,12,12,0
1000000US500279658001037,0,0,0
1000000US500279658001038,1,1,0
1000000US500279658001039,1,1,0
1000000US500279658001040,0,0,0
1000000US500279658001041,0,0,0
1000000US500279658001042,0,0,0
1000000US500279658001043,0,0,0
1000000US500279658001044,5,5,0
1000000US500279658001045,0,0,0
1000000US500279658001046,0,0,0
1000000US500279658001047,27,13,14
1000000US500279658001048,6,6,0
1000000US500279658001049,5,1,4
1000000US500279658001050,3,3,0
1000000US500279658001051,33,25,8
1000000US500279658001052,1,0,1
1000000US500279658001053,3,2,1
1000000US500279658001054,4,4,0
1000000US500279658001055,21,20,1
1000000US500279658001056,29,17,12
1000000US500279658001057,0,0,0
1000000US500279658001058,0,0,0
1000000US500279658001059,1,0,1
1000000US500279658001060,0,0,0
1000000US500279658001061,0,0,0
1000000US500279658001062,0,0,0
1000000US500279658001063,19,13,6
1000000US500279658001064,1,0,1
1000000US500279658001065,6,2,4
1000000US500279658001066,8,2,6
1000000US500279658001067,0,0,0
1000000US500279658001068,0,0,0
1000000US500279658001069,16,11,5
1000000US500279658001070,23,11,12
1000000US500279658001071,0,0,0
1000000US500279658001072,42,28,14
1000000US500279658001073,0,0,0
1000000US500279658001074,9,7,2
1000000US500279658001075,5,5,0
1000000US500279658001076,3,2,1
1000000US500279658001077,0,0,0
1000000US500279658001078,1,0,1
1000000US500279658001079,2,1,1
1000000US500279658001080,18,6,12
1000000US500279658001081,3,2,1
1000000US500279658001082,0,0,0
1000000US500279658001083,1,1,0
1000000US500279658001084,0,0,0
1000000US500279658001085,0,0,0
1000000US500279658001086,0,0,0
1000000US500279658002000,0,0,0
1000000US500279658002001,0,0,0
1000000US500279658002002,2,1,1
1000000US500279658002003,0,0,0
1000000US500279658002004,0,0,0
1000000US500279658002005,0,0,0
1000000US500279658002006,12,10,2
1000000US500279658002007,0,0,0
1000000US500279658002008,0,0,0
1000000US500279658002009,0,0,0
1000000US500279658002010,0,0,0
1000000US500279658002011,2,1,1
1000000US500279658002012,14,11,3
1000000US500279658002013,0,0,0
1000000US500279658002014,0,0,0
1000000US500279658002015,4,4,0
1000000US500279658002016,21,19,2
1000000US500279658002017,0,0,0
1000000US500279658002018,0,0,0
1000000US500279658002019,11,7,4
1000000US500279658002020,13,10,3
1000000US500279658002021,2,2,0
1000000US500279658002022,4,4,0
1000000US500279658002023,2,1,1
1000000US500279658002024,49,39,10
1000000US500279658002025,7,7,0
1000000US500279658002026,4,4,0
1000000US500279658002027,0,0,0
1000000US500279658002028,1,1,0
1000000US500279658002029,6,5,1
1000000US500279658002030,0,0,0
1000000US500279658002031,0,0,0
1000000US500279658002032,0,0,0
1000000US500279658002033,1,1,0
1000000US500279658002034,0,0,0
1000000US500279658002035,47,35,12
1000000US500279658002036,16,10,6
1000000US500279658002037,24,17,7
1000000US500279658002038,1,1,0
1000000US500279658002039,0,0,0
1000000US500279658002040,5,3,2
1000000US500279658002041,1,0,1
1000000US500279658002042,8,4,4
1000000US500279658002043,0,0,0
1000000US500279658002044,0,0,0
1000000US500279658002045,0,0,0
1000000US500279658002046,0,0,0
1000000US500279658002047,0,0,0
1000000US500279658002048,1,0,1
1000000US500279658002049,39,36,3
1000000US500279658002050,15,13,2
1000000US500279658002051,7,5,2
1000000US500279658002052,1,1,0
1000000US500279658002053,6,5,1
1000000US500279658002054,18,13,5
1000000US500279658002055,9,3,6
1000000US500279658002056,0,0,0
1000000US500279658002057,0,0,0
1000000US500279658002058,8,4,4
1000000US500279658002059,0,0,0
1000000US500279658002060,3,2,1
1000000US500279658002061,0,0,0
1000000US500279658002062,5,4,1
1000000US500279658002063,7,5,2
1000000US500279658002064,13,8,5
1000000US500279658002065,0,0,0
1000000US500279658002066,0,0,0
1000000US500279658002067,2,1,1
1000000US500279658002068,15,7,8
1000000US500279658002069,0,0,0
1000000US500279658002070,20,15,5
1000000US500279658002071,60,51,9
1000000US500279658002072,2,1,1
1000000US500279658002073,31,29,2
1000000US500279658002074,12,11,1
1000000US500279658002075,13,10,3
1000000US500279658002076,0,0,0
1000000US500279658002077,2,0,2
1000000US500279658002078,13,7,6
1000000US500279658002079,21,18,3
1000000US500279658002080,27,21,6
1000000US500279658002081,1,0,1
1000000US500279658002082,13,9,4
1000000US500279658002083,99,79,20
1000000US500279658002084,2,0,2
1000000US500279658002085,2,2,0
1000000US500279658002086,41,33,8
1000000US500279658002087,4,3,1
1000000US500279658002088,6,4,2
1000000US500279658002089,8,8,0
1000000US500279658002090,3,3,0
1000000US500279658002091,0,0,0
1000000US500279658002092,6,5,1
1000000US500279658002093,91,75,16
1000000US500279658002094,1,0,1
1000000US500279658002095,8,4,4
1000000US500279658002096,0,0,0
1000000US500279658002097,2,2,0
1000000US500279658002098,0,0,0
1000000US500279658002099,2,1,1
1000000US500279658002100,0,0,0
1000000US500279658002101,30,22,8
1000000US500279658002102,52,32,20
1000000US500279658002103,18,14,4
1000000US500279658002104,5,5,0
1000000US500279658002105,29,9,20
1000000US500279658002106,5,2,3
1000000US500279658002107,2,2,0
1000000US500279658002108,1,1,0
1000000US500279658002109,1,1,0
1000000US500279658002110,11,11,0
1000000US500279658002111,4,4,0
1000000US500279658002112,0,0,0
1000000US500279658002113,0,0,0
1000000US500279658002114,44,30,14
1000000US500279658002115,0,0,0
1000000US500279658002116,16,16,0
1000000US500279658002117,5,4,1
1000000US500279658002118,0,0,0
1000000US500279658002119,4,3,1
1000000US500279658002120,0,0,0
1000000US500279658002121,7,5,2
1000000US500279658002122,8,6,2
1000000US500279658002123,2,0,2
1000000US500279658002124,29,17,12
1000000US500279658002125,0,0,0
1000000US500279658002126,1,0,1
1000000US500279658002127,2,1,1
1000000US500279658002128,3,1,2
1000000US500279658002129,0,0,0
1000000US500279658002130,0,0,0
1000000US500279658002131,2,1,1
1000000US500279658002132,10,7,3
1000000US500279658002133,5,4,1
1000000US500279658002134,0,0,0
1000000US500279658002135,8,6,2
1000000US500279658002136,0,0,0
1000000US500279658002137,4,1,3
1000000US500279658002138,0,0,0
1000000US500279658002139,2,1,1
1000000US500279658002140,2,1,1
1000000US500279658002141,2,2,0
1000000US500279658002142,15,13,2
1000000US500279659001000,5,3,2
1000000US500279659001001,62,27,35
1000000US500279659001002,0,0,0
1000000US500279659001003,0,0,0
1000000US500279659001004,0,0,0
1000000US500279659001005,0,0,0
1000000US500279659001006,0,0,0
1000000US500279659001007,0,0,0
1000000US500279659001008,0,0,0
1000000US500279659001009,3,0,3
1000000US500279659001010,1,0,1
1000000US500279659001011,110,55,55
1000000US500279659001012,22,10,12
1000000US500279659001013,2,1,1
1000000US500279659001014,3,2,1
1000000US500279659001015,4,2,2
1000000US500279659001016,2,1,1
1000000US500279659001017,3,3,0
1000000US500279659001018,4,2,2
1000000US500279659001019,1,1,0
1000000US500279659001020,6,3,3
1000000US500279659001021,34,15,19
1000000US500279659001022,3,2,1
1000000US500279659001023,0,0,0
1000000US500279659001024,0,0,0
1000000US500279659001025,0,0,0
1000000US500279659001026,0,0,0
1000000US500279659001027,1,1,0
1000000US500279659001028,1,0,1
1000000US500279659001029,82,61,21
1000000US500279659001030,0,0,0
1000000US500279659001031,5,5,0
1000000US500279659001032,0,0,0
1000000US500279659001033,0,0,0
1000000US500279659001034,3,1,2
1000000US500279659001035,3,3,0
1000000US500279659001036,7,7,0
1000000US500279659001037,0,0,0
1000000US500279659001038,0,0,0
1000000US500279659001039,0,0,0
1000000US500279659001040,0,0,0
1000000US500279659001041,59,37,22
1000000US500279659001042,0,0,0
1000000US500279659001043,0,0,0
1000000US500279659001044,0,0,0
1000000US500279659001045,0,0,0
1000000US500279659001046,0,0,0
1000000US500279659001047,4,3,1
1000000US500279659001048,3,3,0
1000000US500279659001049,4,3,1
1000000US500279659001050,0,0,0
1000000US500279659001051,0,0,0
1000000US500279659001052,0,0,0
1000000US500279659001053,16,14,2
1000000US500279659001054,4,3,1
1000000US500279659001055,26,22,4
1000000US500279659001056,0,0,0
1000000US500279659001057,0,0,0
1000000US500279659001058,21,14,7
1000000US500279659001059,4,3,1
1000000US500279659001060,0,0,0
1000000US500279659001061,3,2,1
1000000US500279659001062,0,0,0
1000000US500279659001063,0,0,0
1000000US500279659001064,0,0,0
1000000US500279659001065,0,0,0
1000000US500279659001066,0,0,0
1000000US500279659001067,0,0,0
1000000US500279659001068,2,2,0
1000000US500279659001069,37,30,7
1000000US500279659001070,0,0,0
1000000US500279659001071,17,11,6
1000000US500279659001072,7,3,4
1000000US500279659001073,0,0,0
1000000US500279659001074,16,14,2
1000000US500279659001075,20,9,11
1000000US500279659001076,47,38,9
1000000US500279659001077,1,1,0
1000000US500279659001078,2,1,1
1000000US500279659001079,2,2,0
1000000US500279659001080,1,1,0
1000000US500279659001081,1,0,1
1000000US500279659001082,5,2,3
1000000US500279659001083,0,0,0
1000000US500279659001084,1,1,0
1000000US500279659001085,0,0,0
1000000US500279659001086,14,4,10
1000000US500279659001087,4,3,1
1000000US500279659001088,0,0,0
1000000US500279659001089,0,0,0
1000000US500279659001090,0,0,0
1000000US500279659001091,0,0,0
1000000US500279659002000,11,4,7
1000000US500279659002001,2,2,0
1000000US500279659002002,20,9,11
1000000US500279659002003,1,0,1
1000000US500279659002004,1,1,0
1000000US500279659002005,0,0,0
1000000US500279659002006,0,0,0
1000000US500279659002007,2,1,1
1000000US500279659002008,0,0,0
1000000US500279659002009,0,0,0
1000000US500279659002010,0,0,0
1000000US500279659002011,1,1,0
1000000US500279659002012,0,0,0
1000000US500279659002013,0,0,0
1000000US500279659002014,0,0,0
1000000US500279659002015,4,3,1
1000000US500279659002016,2,1,1
1000000US500279659002017,63,31,32
1000000US500279659002018,0,0,0
1000000US500279659002019,0,0,0
1000000US500279659002020,0,0,0
1000000US500279659002021,16,7,9
1000000US500279659002022,0,0,0
1000000US500279659002023,1,0,1
1000000US500279659002024,1,1,0
1000000US500279659002025,0,0,0
1000000US500279659002026,1,1,0
1000000US500279659002027,0,0,0
1000000US500279659002028,9,4,5
1000000US500279659002029,6,1,5
1000000US500279659002030,16,6,10
1000000US500279659002031,18,7,11
1000000US500279659002032,0,0,0
1000000US500279659002033,0,0,0
1000000US500279659002034,0,0,0
1000000US500279659002035,2,2,0
1000000US500279659002036,0,0,0
1000000US500279659002037,0,0,0
1000000US500279659002038,2,0,2
1000000US500279659002039,0,0,0
1000000US500279659002040,15,10,5
1000000US500279659002041,0,0,0
1000000US500279659002042,183,32,151
1000000US500279659002043,0,0,0
1000000US500279659002044,4,3,1
1000000US500279659002045,0,0,0
1000000US500279659002046,0,0,0
1000000US500279659002047,0,0,0
1000000US500279659002048,0,0,0
1000000US500279659002049,1,0,1
1000000US500279659002050,0,0,0
1000000US500279659002051,0,0,0
1000000US500279659002052,2,1,1
1000000US500279659002053,3,1,2
1000000US500279659002054,5,3,2
1000000US500279659002055,2,2,0
1000000US500279659002056,2,1,1
1000000US500279659002057,3,1,2
1000000US500279659002058,116,25,91
1000000US500279659002059,5,1,4
1000000US500279659002060,0,0,0
1000000US500279659002061,4,2,2
1000000US500279659002062,5,3,2
1000000US500279659002063,1,0,1
1000000US500279659002064,0,0,0
1000000US500279659002065,2,1,1
1000000US500279659002066,13,2,11
1000000US500279659002067,0,0,0
1000000US500279659002068,0,0,0
1000000US500279659002069,3,1,2
1000000US500279659002070,2,0,2
1000000US500279659002071,9,3,6
1000000US500279659002072,0,0,0
1000000US500279659002073,0,0,0
1000000US500279659002074,0,0,0
1000000US500279659002075,0,0,0
1000000US500279659002076,0,0,0
1000000US500279659002077,0,0,0
1000000US500279659002078,1,0,1
1000000US500279659002079,58,27,31
1000000US500279659002080,1,0,1
1000000US500279659002081,10,3,7
1000000US500279659002082,0,0,0
1000000US500279659002083,9,2,7
1000000US500279659002084,0,0,0
1000000US500279659002085,0,0,0
1000000US500279659002086,0,0,0
1000000US500279659002087,9,2,7
1000000US500279659002088,0,0,0
1000000US500279659002089,0,0,0
1000000US500279659002090,13,3,10
1000000US500279659002091,0,0,0
1000000US500279659002092,0,0,0
1000000US500279659002093,0,0,0
1000000US500279659002094,3,0,3
1000000US500279659002095,0,0,0
1000000US500279659002096,0,0,0
1000000US500279659002097,17,11,6
1000000US500279659002098,0,0,0
1000000US500279659002099,2,2,0
1000000US500279659002100,0,0,0
1000000US500279659002101,66,11,55
1000000US500279659002102,0,0,0
1000000US500279659002103,32,21,11
1000000US500279659002104,3,2,1
1000000US500279659002105,4,0,4
1000000US500279659002106,0,0,0
1000000US500279659002107,29,12,17
1000000US500279659002108,13,6,7
1000000US500279659002109,2,2,0
1000000US500279659002110,0,0,0
1000000US500279659002111,0,0,0
1000000US500279659002112,9,0,9
1000000US500279659002113,3,0,3
1000000US500279659002114,3,2,1
1000000US500279659002115,0,0,0
1000000US500279659002116,4,2,2
1000000US500279659002117,0,0,0
1000000US500279659002118,0,0,0
1000000US500279659002119,0,0,0
1000000US500279659002120,8,4,4
1000000US500279659002121,0,0,0
1000000US500279659002122,6,4,2
1000000US500279659002123,0,0,0
1000000US500279659002124,0,0,0
1000000US500279659002125,0,0,0
1000000US500279659002126,0,0,0
1000000US500279659002127,0,0,0
1000000US500279659003000,8,1,7
1000000US500279659003001,35,25,10
1000000US500279659003002,0,0,0
1000000US500279659003003,0,0,0
1000000US500279659003004,0,0,0
1000000US500279659003005,0,0,0
1000000US500279659003006,3,1,2
1000000US500279659003007,8,2,6
1000000US500279659003008,1,0,1
1000000US500279659003009,0,0,0
1000000US500279659003010,0,0,0
1000000US500279659003011,0,0,0
1000000US500279659003012,0,0,0
1000000US500279659003013,11,7,4
1000000US500279659003014,1,1,0
1000000US500279659003015,5,3,2
1000000US500279659003016,0,0,0
1000000US500279659003017,1,1,0
1000000US500279659003018,5,2,3
1000000US500279659003019,0,0,0
