block_id,assignment
500099501002020,76
500099501002003,76
500099501002043,76
500099501002010,76
500099501002023,76
500099501002030,76
500099501002007,76
500099501002018,76
500099501001013,76
500099501002008,76
500099501002079,76
500099501001079,76
500099502001025,76
500099501002054,76
500099501001253,52
500099501001304,76
500099505001106,52
500099501002052,76
500099505001105,52
500099505001035,52
500099502001096,76
500099502001081,76
500099505001046,52
500099505002096,52
500099502001087,76
500099501002058,76
500099501001283,52
500099501001130,76
500099501001117,76
500099501001088,76
500099501001054,76
500099501001279,76
500099505001036,52
500099505002109,52
500099501001167,76
500099501001151,76
500099505001038,52
500099501001094,76
500099505001134,52
500099501001203,52
500099501001080,76
500099502001101,76
500099505001066,52
500099501001113,76
500099505001003,76
500099505002015,52
500099505001108,52
500099501002027,76
500099505002105,52
500099505002076,52
500099501001178,76
500099505002082,52
500099505002034,52
500099505002021,52
500099505003030,52
500099505002016,52
500099505002001,52
500099505002008,52
500099505001115,52
500099505002084,52
500099505002023,52
500099505002115,52
500099505002009,52
500099505002007,52
500099505001118,52
500099505002070,52
500099505002086,52
500099505002071,52
500099505001133,52
500099505001107,52
500099505001112,52
500099505003006,52
500099505002069,52
500099505001113,52
500099505003003,52
500099505003018,52
500099505003050,52
500099505003014,52
500099505003045,52
500099505003009,52
500099505003002,52
500099505003010,52
500099505003028,52
500099505003039,52
500099505003033,52
500099505003032,52
500099505001097,52
500099505003034,52
500099505003011,52
500099501001215,76
500099501001225,52
500099505001098,52
500099502001086,76
500099501001164,76
500099502001071,76
500099501001272,52
500099502001023,76
500099501001292,76
500099505001081,52
500099501001071,76
500099501001076,76
500099501002061,76
500099501001075,76
500099501002015,76
500099501001091,76
500099501002036,76
500099501001010,76
500099501001175,76
500099501001047,76
500099501001014,76
500099502001080,76
500099502001028,76
500099501001216,76
500099502001049,76
500099501001152,76
500099502001089,76
500099501001263,52
500099501001286,76
500099502001066,76
500099505003001,52
500099501001078,76
500099501002060,76
500099501001057,76
500099505001092,52
500099501001172,76
500099505001040,52
500099501001280,76
500099502001000,76
500099501002025,76
500099501001245,52
500099501001228,52
500099501001204,52
500099501001206,52
500099501001209,52
500099501001278,76
500099501001120,76
500099501001254,52
500099501001246,52
500099501001264,52
500099501001243,52
500099501001181,76
500099505001034,52
500099505001141,52
500099501001288,76
500099501001252,52
500099501001289,76
500099501001208,52
500099501001251,52
500099501001229,52
500099505001039,52
500099501001238,52
500099505001062,52
500099501001242,52
500099505001049,52
500099501001268,52
500099501001262,52
500099505001140,52
500099501001276,76
500099505001070,52
500099505001122,52
500099505001135,52
500099505001065,52
500099505001033,52
500099501001277,76
500099505001126,52
500099505001050,52
500099505001011,76
500099501001058,76
500099501001035,76
500099505001053,52
500099505001030,52
500099505001055,52
500099505001026,76
500099501001050,76
500099505001143,52
500099505003000,52
500099505001117,52
500099501001045,76
500099505001116,52
500099501001043,76
500099505002040,52
500099501001039,76
500099501001097,76
500099501001022,76
500099505002107,52
500099501001136,76
500099505001002,76
500099501001233,76
500099501001124,76
500099502001075,76
500099501001131,76
500099501001293,76
500099505001121,52
500099505002103,52
500099501001015,76
500099505002028,52
500099501001122,76
500099502001007,76
500099505003022,52
500099501001111,76
500099501001174,76
500099505001015,76
500099505002092,52
500099505003048,52
500099505003025,52
500099501001029,76
500099505001012,76
500099501001096,76
500099505001004,76
500099505001147,76
500099505003038,52
500099505001020,76
500099501001109,76
500099501001137,76
500099502001102,76
500099505003052,52
500099501001294,76
500099505003036,52
500099505003019,52
500099501001144,76
500099501001210,52
500099505002078,52
500099502001024,76
500099501001125,76
500099505001131,52
500099505002044,52
500099501002057,76
500099501001126,76
500099505001083,52
500099501001020,76
500099505002030,52
500099501001098,76
500099505002046,52
500099501001116,76
500099501001240,52
500099501001219,76
500099505001024,76
500099505001009,76
500099505001148,76
500099505001016,76
500099505001151,76
500099505001017,76
500099505001025,76
500099505001056,52
500099505001146,76
500099505001071,52
500099502001098,76
500099505001022,76
500099501001024,76
500099505001104,52
500099505001090,52
500099505001028,76
500099505001139,52
500099505001089,52
500099505001042,52
500099501001266,52
500099505002059,52
500099505001078,52
500099505001145,52
500099505001080,52
500099501002038,76
500099505001069,52
500099505001137,52
500099505001094,52
500099505002042,52
500099505001138,52
500099505002057,52
500099505002055,52
500099505002087,52
500099505002039,52
500099505001085,52
500099505002031,52
500099505002056,52
500099505002106,52
500099505002098,52
500099505002095,52
500099505002054,52
500099505002047,52
500099505002003,52
500099505002038,52
500099505002032,52
500099505002029,52
500099505002019,52
500099505002024,52
500099501001199,52
500099501001223,76
500099505002048,52
500099501002077,76
500099505002033,52
500099505001144,52
500099501002046,76
500099505002050,52
500099501001086,76
500099505001018,76
500099505002026,52
500099502001085,76
500099505001052,52
500099502001074,76
500099501001200,52
500099502001020,76
500099501001103,76
500099502001105,76
500099505002027,52
500099505003007,52
500099505001076,52
500099505001088,52
500099501001201,52
500099501001184,76
500099501002049,76
500099505001128,52
500099501001298,76
500099505001041,52
500099501001005,76
500099501001134,76
500099505002043,52
500099501001129,76
500099501001006,76
500099505002058,52
500099505002102,52
500099505001060,52
500099505002045,52
500099501001260,52
500099501001261,52
500099505001059,52
500099501001273,52
500099501001231,76
500099505001075,52
500099505001073,52
500099501001265,52
500099502001016,76
500099501001165,76
500099501001149,52
500099502001014,76
500099501001011,76
500099501002040,76
500099505002068,52
500099501001019,76
500099505002012,52
500099501001269,52
500099505003015,52
500099505002020,52
500099505002073,52
500099505002074,52
500099501001041,76
500099505002072,52
500099505002062,52
500099505002004,52
500099505002085,52
500099505001109,52
500099505002005,52
500099505002067,52
500099505002002,52
500099505002075,52
500099505002110,52
500099501001110,76
500099501001158,76
500099505002099,52
500099505002064,52
500099505001074,52
500099501001018,76
500099505002022,52
500099505001079,52
500099501001148,52
500099505002037,52
500099505001129,52
500099505002041,52
500099505001082,52
500099501001226,52
500099505001000,76
500099505002091,52
500099501001301,76
500099501001239,52
500099501001195,76
500099501001259,52
500099502001001,76
500099501002073,76
500099505002097,52
500099505002079,52
500099505001051,52
500099505002065,52
500099505001032,52
500099501001189,76
500099502001091,76
500099501001038,76
500099505001054,52
500099505001142,52
500099501001247,52
500099501002037,76
500099501001170,52
500099501002080,76
500099501002042,76
500099505001008,76
500099505001095,52
500099501001166,76
500099505001114,52
500099505001010,76
500099501001031,76
500099502001013,76
500099505001067,52
500099505001130,52
500099501001074,76
500099505001149,76
500099501001042,76
500099502001008,76
500099501002044,76
500099501002032,76
500099501001009,76
500099505001068,52
500099501001270,52
500099501002005,76
500099502001077,76
500099505001093,52
500099505002088,52
500099502001076,76
500099505002052,52
500099501001186,76
500099505002006,52
500099505001045,52
500099501001267,52
500099505002010,52
500099505002061,52
500099505001087,52
500099505001086,52
500099501001296,76
500099501001092,76
500099505002093,52
500099505002083,52
500099505002114,52
500099505001077,52
500099505001103,52
500099505002066,52
500099501001241,52
500099505003031,52
500099505003021,52
500110110002110,83
500110110002013,83
500099501001207,52
500110104003051,49
500110102003006,60
500110110003038,49
500110109001031,2
500110102001069,91
500099505002104,52
500110101012042,91
500110110001063,83
500110101013024,91
500110110002023,83
500110107003005,26
500110110002018,83
500110109002057,2
500110106003026,89
500110102003085,60
500110104003064,49
500110105003004,94
500099505001019,76
500110103001004,91
500110110001034,83
500110101022011,91
500110102003020,60
500110106001031,26
500110106002027,89
500110106002029,89
500110101012022,91
500110110001062,83
500110110002033,83
500110110001064,83
500110110002015,83
500110107001004,26
500110110001041,83
500110107001005,26
500110109003064,2
500110110001040,83
500110101022050,91
500110109003058,2
500110110002100,83
500110102003014,60
500110106003017,89
500110101013039,91
500110106004012,89
500110101012064,91
500110101022045,91
500110101012049,91
500110104002063,49
500110101013032,91
500110101011040,91
500110110002052,83
500110105004016,94
500110101012045,91
500110105004012,94
500110110003043,49
500110105004014,94
500110105004015,94
500110102003046,60
500110101012018,91
500110104003024,49
500110109001014,2
500110101013021,91
500110101011007,91
500110101013017,91
500110102002027,60
500110101012047,91
500110110002011,83
500110110001020,83
500110101022039,91
500110110001058,83
500110104003065,49
500110105005007,94
500110110003018,49
500110104001063,49
500110110003047,49
500110109001011,2
500110105005028,94
500110105002031,94
500110104002064,49
500110101011038,91
500110101011044,91
500110105005002,94
500110105004025,94
500110101011032,91
500110105001010,94
500110105004035,94
500110109003060,2
500110106001011,89
500110101011056,91
500110105004013,94
500110105004026,94
500110110002071,83
500110105005008,94
500110110002007,83
